text,label
본 메일은 자동 발송된 메일입니다.,0
다음 분기 계획서 검토 요청드립니다.,0
다음 주 휴가 일정 공유드립니다.,0
무료체험 신청하면 사은품 증정!,1
건강기능식품 할인 중! 지금 바로!,1
스팸메일 수신 거부하려면 여기를 클릭하세요.,1
이메일 인증을 완료해주세요.,1
이벤트에 당첨되셨습니다!,1
대출이 필요하신가요? 지금 바로 신청하세요!,1
설문조사 참여 부탁드립니다.,0
서류 잘 받았습니다.,0
로또 1등 번호 제공! 100% 보장!,1
무료로 테스트해보세요!,1
중고폰 반값 보상 이벤트!,1
고객 문의 내역 정리드립니다.,0
건물 정기 소독 일정 공유드립니다.,0
이메일 주소를 업데이트 하세요.,1
이 링크를 클릭하고 선물을 받아보세요!,1
방금 전화드렸습니다.,0
오늘만 특가! 전 제품 70% 할인!,1
기한 내 회신 바랍니다.,0
프로젝트 관련 공지사항입니다.,0
오늘만 특가! 전 제품 70% 할인!,1
한정 수량! 지금 주문하세요!,1
프로젝트 관련 공지사항입니다.,0
사내 이벤트 안내드립니다.,0
이메일 인증을 완료해주세요.,1
당신의 계좌가 도용되었습니다. 지금 확인하세요!,1
이벤트에 당첨되셨습니다!,1
이번 주 업무 보고서입니다.,0
오늘 점심 회의 12시로 변경되었습니다.,0
보너스 지급 중! 지금 바로!,1
이벤트 종료 임박! 서두르세요!,1
당신만을 위한 특별한 혜택!,1
파일 첨부가 누락되었습니다. 다시 전달드립니다.,0
포인트 사용 기간 임박!,1
건물 정기 소독 일정 공유드립니다.,0
기념일 선물 준비하셨나요?,1
회원가입만 해도 적립금 지급!,1
입금이 확인되었습니다.,0
다음 주 월요일 회의 취소 안내드립니다.,0
이 링크를 클릭하고 선물을 받아보세요!,1
출장 보고서 작성 바랍니다.,0
비밀번호가 만료되었습니다. 여기를 클릭하세요.,1
다음 분기 계획서 검토 요청드립니다.,0
호텔 할인 프로모션 진행 중!,1
이메일 주소를 업데이트 하세요.,1
보너스 지급 중! 지금 바로!,1
무료배송 오늘까지!,1
자료 공유드립니다.,0
출장 보고서 작성 바랍니다.,0
고객 문의 내역 정리드립니다.,0
당신의 계좌가 도용되었습니다. 지금 확인하세요!,1
입금이 확인되었습니다.,0
이벤트 종료 임박! 서두르세요!,1
호텔 할인 프로모션 진행 중!,1
1초만 투자하면 100만원 적립!,1
무료로 테스트해보세요!,1
정기 보고서 제출 부탁드립니다.,0
업무 협조 요청드립니다.,0
무료 쿠폰을 지금 확인하세요!,1
고객님의 택배가 반송되었습니다. 확인 필수!,1
건강기능식품 할인 중! 지금 바로!,1
"재테크의 기회, 지금 시작하세요!",1
회의 안건 전달드립니다.,0
본 메일은 자동 발송된 메일입니다.,0
무료로 테스트해보세요!,1
오늘만 특가! 전 제품 70% 할인!,1
고객 문의 내역 정리드립니다.,0
설문조사 참여 부탁드립니다.,0
"재테크의 기회, 지금 시작하세요!",1
지금 로그인하지 않으면 계정이 잠깁니다.,1
건물 정기 소독 일정 공유드립니다.,0
회의 안건 전달드립니다.,0
첨부드린 문서 검토 바랍니다.,0
보안 교육 신청 바랍니다.,0
입금이 확인되었습니다.,0
비밀번호가 만료되었습니다. 여기를 클릭하세요.,1
핫한 쇼핑몰 오픈! 방문만 해도 선물!,1
자료 공유드립니다.,0
프로젝트 관련 공지사항입니다.,0
프로젝트 관련 공지사항입니다.,0
회원가입만 해도 적립금 지급!,1
당신만을 위한 특별한 혜택!,1
프로젝트 관련 공지사항입니다.,0
지금 참여하면 백화점 상품권 증정!,1
"재테크의 기회, 지금 시작하세요!",1
포인트 사용 기간 임박!,1
지금 가입 시 10만원 쿠폰 지급!,1
로또 1등 번호 제공! 100% 보장!,1
사내 복지 변경 안내입니다.,0
1일 1분 투자로 수익 창출!,1
회의 안건 전달드립니다.,0
기념일 선물 준비하셨나요?,1
사내 시스템 점검 안내입니다.,0
365일 다이어트 비법 공개!,1
다음 분기 계획서 검토 요청드립니다.,0
이메일 주소를 업데이트 하세요.,1
입금이 확인되었습니다.,0
이번 주 업무 보고서입니다.,0
지금 참여하면 백화점 상품권 증정!,1
무료 쿠폰을 지금 확인하세요!,1
정기 보고서 제출 부탁드립니다.,0
스팸메일 수신 거부하려면 여기를 클릭하세요.,1
출근 시간 관련 안내드립니다.,0
성과급 관련 안내입니다.,0
이메일 확인 부탁드립니다.,0
첨부드린 문서 검토 바랍니다.,0
기념일 선물 준비하셨나요?,1
건강기능식품 할인 중! 지금 바로!,1
중고폰 반값 보상 이벤트!,1
결재 부탁드립니다.,0
무료배송 오늘까지!,1
성과급 관련 안내입니다.,0
근태 관련 문의드립니다.,0
영업 실적 공유드립니다.,0
설문조사 참여 부탁드립니다.,0
한정 수량! 지금 주문하세요!,1
1일 1분 투자로 수익 창출!,1
회의 안건 전달드립니다.,0
지금 가입 시 10만원 쿠폰 지급!,1
이메일 인증을 완료해주세요.,1
기한 내 회신 바랍니다.,0
배송이 완료되었습니다.,0
지금 참여하면 백화점 상품권 증정!,1
지금 참여하면 백화점 상품권 증정!,1
지금 가입 시 10만원 쿠폰 지급!,1
호텔 할인 프로모션 진행 중!,1
출근 시간 관련 안내드립니다.,0
설문조사 참여 부탁드립니다.,0
다음 주 월요일 회의 취소 안내드립니다.,0
해외직구 전용카드 신청하기,1
최신 아이폰 지금 무료로 받아가세요!,1
핫한 쇼핑몰 오픈! 방문만 해도 선물!,1
파일 첨부가 누락되었습니다. 다시 전달드립니다.,0
다음 주 월요일 회의 취소 안내드립니다.,0
이메일 인증을 완료해주세요.,1
최고 인기 브랜드 세일 중!,1
대출이 필요하신가요? 지금 바로 신청하세요!,1
건강기능식품 할인 중! 지금 바로!,1
정기 보고서 제출 부탁드립니다.,0
무료체험 신청하면 사은품 증정!,1
한정 수량! 지금 주문하세요!,1
로또 1등 번호 제공! 100% 보장!,1
기한 내 회신 바랍니다.,0
출근 시간 관련 안내드립니다.,0
프로젝트 관련 공지사항입니다.,0
출장 보고서 작성 바랍니다.,0
당신만을 위한 특별한 혜택!,1
파일 첨부가 누락되었습니다. 다시 전달드립니다.,0
회원가입만 해도 적립금 지급!,1
이 링크를 클릭하고 선물을 받아보세요!,1
무료배송 오늘까지!,1
회의 안건 전달드립니다.,0
근태 관련 문의드립니다.,0
이번 주 업무 보고서입니다.,0
이벤트에 당첨되셨습니다!,1
이벤트 종료 임박! 서두르세요!,1
오늘 점심 회의 12시로 변경되었습니다.,0
고객 문의 내역 정리드립니다.,0
입금이 확인되었습니다.,0
무료체험 신청하면 사은품 증정!,1
이 링크를 클릭하고 선물을 받아보세요!,1
실시간 뉴스 보기만 해도 포인트 적립!,1
오늘만 특가! 전 제품 70% 할인!,1
신용 점수 무료 확인!,1
로또 1등 번호 제공! 100% 보장!,1
"재테크의 기회, 지금 시작하세요!",1
365일 다이어트 비법 공개!,1
다음 주 휴가 일정 공유드립니다.,0
365일 다이어트 비법 공개!,1
다음 주 휴가 일정 공유드립니다.,0
무료배송 오늘까지!,1
첨부드린 문서 검토 바랍니다.,0
파일 첨부가 누락되었습니다. 다시 전달드립니다.,0
파일 첨부가 누락되었습니다. 다시 전달드립니다.,0
대출이 필요하신가요? 지금 바로 신청하세요!,1
무료로 테스트해보세요!,1
회원가입만 해도 적립금 지급!,1
카드 한도 상향 안내,1
건물 정기 소독 일정 공유드립니다.,0
업데이트 내용 전달드립니다.,0
사내 시스템 점검 안내입니다.,0
회의 안건 전달드립니다.,0
사내 이벤트 안내드립니다.,0
사내 복지 변경 안내입니다.,0
대출이 필요하신가요? 지금 바로 신청하세요!,1
본 메일은 자동 발송된 메일입니다.,0
건물 정기 소독 일정 공유드립니다.,0
무료로 테스트해보세요!,1
당신만을 위한 특별한 혜택!,1
서류 잘 받았습니다.,0
이벤트 종료 임박! 서두르세요!,1
호텔 할인 프로모션 진행 중!,1
오늘만 특가! 전 제품 70% 할인!,1
중고폰 반값 보상 이벤트!,1
무료체험 신청하면 사은품 증정!,1
카드 한도 상향 안내,1
당신만을 위한 특별한 혜택!,1
자료 공유드립니다.,0
해외직구 전용카드 신청하기,1
1초만 투자하면 100만원 적립!,1
카드 한도 상향 안내,1
배송이 완료되었습니다.,0
이 링크를 클릭하고 선물을 받아보세요!,1
한정 수량! 지금 주문하세요!,1
고객님의 택배가 반송되었습니다. 확인 필수!,1
무료체험 신청하면 사은품 증정!,1
내일 일정 확인 부탁드립니다.,0
비밀번호가 만료되었습니다. 여기를 클릭하세요.,1
근태 관련 문의드립니다.,0
보너스 지급 중! 지금 바로!,1
최고 인기 브랜드 세일 중!,1
입금이 확인되었습니다.,0
근태 관련 문의드립니다.,0
회의 안건 전달드립니다.,0
사내 이벤트 안내드립니다.,0
1초만 투자하면 100만원 적립!,1
영업 실적 공유드립니다.,0
대출이 필요하신가요? 지금 바로 신청하세요!,1
호텔 할인 프로모션 진행 중!,1
최신 아이폰 지금 무료로 받아가세요!,1
다음 분기 계획서 검토 요청드립니다.,0
고객님의 택배가 반송되었습니다. 확인 필수!,1
업데이트 내용 전달드립니다.,0
오늘 점심 회의 12시로 변경되었습니다.,0
메모 확인 부탁드립니다.,0
고객님의 택배가 반송되었습니다. 확인 필수!,1
로또 1등 번호 제공! 100% 보장!,1
핫한 쇼핑몰 오픈! 방문만 해도 선물!,1
무료 쿠폰을 지금 확인하세요!,1
감사합니다. 좋은 하루 보내세요.,0
자료 공유드립니다.,0
출근 시간 관련 안내드립니다.,0
중고폰 반값 보상 이벤트!,1
다음 분기 계획서 검토 요청드립니다.,0
배송이 완료되었습니다.,0
상품 발송이 완료되었습니다.,0
설문조사 참여 부탁드립니다.,0
카드 한도 상향 안내,1
당신의 계좌가 도용되었습니다. 지금 확인하세요!,1
입금이 확인되었습니다.,0
이벤트에 당첨되셨습니다!,1
이벤트에 당첨되셨습니다!,1
해외직구 전용카드 신청하기,1
이메일 인증을 완료해주세요.,1
영업 실적 공유드립니다.,0
입금이 확인되었습니다.,0
다음 분기 계획서 검토 요청드립니다.,0
메모 확인 부탁드립니다.,0
근태 관련 문의드립니다.,0
성과급 관련 안내입니다.,0
건물 정기 소독 일정 공유드립니다.,0
로또 1등 번호 제공! 100% 보장!,1
보너스 지급 중! 지금 바로!,1
첨부드린 문서 검토 바랍니다.,0
1초만 투자하면 100만원 적립!,1
상품 발송이 완료되었습니다.,0
자료 공유드립니다.,0
파일 첨부가 누락되었습니다. 다시 전달드립니다.,0
입금이 확인되었습니다.,0
무료체험 신청하면 사은품 증정!,1
지금 참여하면 백화점 상품권 증정!,1
서류 잘 받았습니다.,0
회의 안건 전달드립니다.,0
무료배송 오늘까지!,1
업데이트 내용 전달드립니다.,0
무료체험 신청하면 사은품 증정!,1
지금 참여하면 백화점 상품권 증정!,1
파일 첨부가 누락되었습니다. 다시 전달드립니다.,0
다음 주 월요일 회의 취소 안내드립니다.,0
출근 시간 관련 안내드립니다.,0
대출이 필요하신가요? 지금 바로 신청하세요!,1
회의 링크 전달드립니다.,0
사내 이벤트 안내드립니다.,0
보안 교육 신청 바랍니다.,0
고객 문의 내역 정리드립니다.,0
무료체험 신청하면 사은품 증정!,1
오늘만 특가! 전 제품 70% 할인!,1
당신만을 위한 특별한 혜택!,1
다음 주 월요일 회의 취소 안내드립니다.,0
보너스 지급 중! 지금 바로!,1
보너스 지급 중! 지금 바로!,1
지난 번 문의에 대한 답변입니다.,0
출장 보고서 작성 바랍니다.,0
지금 참여하면 백화점 상품권 증정!,1
당신만을 위한 특별한 혜택!,1
건강기능식품 할인 중! 지금 바로!,1
정기 보고서 제출 부탁드립니다.,0
무료 쿠폰을 지금 확인하세요!,1
보안 교육 신청 바랍니다.,0
이 링크를 클릭하고 선물을 받아보세요!,1
기념일 선물 준비하셨나요?,1
파일 첨부가 누락되었습니다. 다시 전달드립니다.,0
업데이트 내용 전달드립니다.,0
한정 수량! 지금 주문하세요!,1
오늘 점심 회의 12시로 변경되었습니다.,0
1일 1분 투자로 수익 창출!,1
건강기능식품 할인 중! 지금 바로!,1
오늘 점심 회의 12시로 변경되었습니다.,0
비밀번호가 만료되었습니다. 여기를 클릭하세요.,1
해외직구 전용카드 신청하기,1
방금 전화드렸습니다.,0
보너스 지급 중! 지금 바로!,1
스팸메일 수신 거부하려면 여기를 클릭하세요.,1
이번 주 업무 보고서입니다.,0
지금 참여하면 백화점 상품권 증정!,1
신용 점수 무료 확인!,1
무료배송 오늘까지!,1
카드 한도 상향 안내,1
"재테크의 기회, 지금 시작하세요!",1
비밀번호가 만료되었습니다. 여기를 클릭하세요.,1
카드 한도 상향 안내,1
기념일 선물 준비하셨나요?,1
다음 주 월요일 회의 취소 안내드립니다.,0
비밀번호가 만료되었습니다. 여기를 클릭하세요.,1
실시간 뉴스 보기만 해도 포인트 적립!,1
업데이트 내용 전달드립니다.,0
회의 안건 전달드립니다.,0
이메일 확인 부탁드립니다.,0
호텔 할인 프로모션 진행 중!,1
카드 한도 상향 안내,1
비밀번호가 만료되었습니다. 여기를 클릭하세요.,1
해외직구 전용카드 신청하기,1
보너스 지급 중! 지금 바로!,1
다음 주 월요일 회의 취소 안내드립니다.,0
해외직구 전용카드 신청하기,1
보안 교육 신청 바랍니다.,0
업데이트 내용 전달드립니다.,0
이메일 인증을 완료해주세요.,1
카드 한도 상향 안내,1
회원가입만 해도 적립금 지급!,1
오늘 점심 회의 12시로 변경되었습니다.,0
설문조사 참여 부탁드립니다.,0
대출이 필요하신가요? 지금 바로 신청하세요!,1
